"System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV",run
"C2H5NOPt48,Pt,110,amides,Acetamide,relaxed,tensor([False]),-0.7715418338775635,-0.8453029590412839,-0.07376112516372046,0.07376112516372046",3_2
"C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.7750492095947266,-0.5952666085202125,0.17978260107451405,0.17978260107451405",3_2
"C2H6Cu48S,Cu,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.7825077772140503,-0.7719583557972864,0.010549421416763849,0.010549421416763849",3_2
"CH3NPt48,Pt,110,imines,Methanimine,relaxed,tensor([False]),-1.210572600364685,-1.2645939566521442,-0.05402135628745919,0.05402135628745919",3_2
"C3H6Au48S,Au,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-1.105552315711975,-1.2225642003710098,-0.11701188465903467,0.11701188465903467",3_2
"C3H7NOs48,Os,110,imines,Propan-2-imine,relaxed,tensor([False]),-1.6274182796478271,-1.5463506269766256,0.08106765267120153,0.08106765267120153",3_2
"C3H8Rh48,Rh,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.36439773440361023,-0.3529008347196907,0.011496899683919537,0.011496899683919537",3_2
"CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,tensor([False]),-1.8624403476715088,-1.998331366989163,-0.13589101931765413,0.13589101931765413",3_2
"CH3Cd48N,Cd,110,imines,Methanimine,relaxed,tensor([False]),-0.32511165738105774,-0.29618351640826646,0.028928140972791283,0.028928140972791283",3_2
"C3H9NRh48,Rh,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.3377056121826172,-1.2597139228912855,0.07799168929133171,0.07799168929133171",3_2
"C2H4Cu48,Cu,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-0.5532137155532837,-0.5490259670533391,0.004187748499944632,0.004187748499944632",3_2
"CH3NOZn48,Zn,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.4759673774242401,-0.4235249855914205,0.052442391832819624,0.052442391832819624",3_2
"C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.19244620203971863,-0.2539336192781221,-0.06148741723840345,0.06148741723840345",3_2
"C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,tensor([False]),-0.7889701724052429,-1.6792450206520542,-0.8902748482468112,0.8902748482468112",3_2
"C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.17997466027736664,-0.2682450401693046,-0.08827037989193798,0.08827037989193798",3_2
"C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.12246894836425781,-0.09478970016674282,0.027679248197514994,0.027679248197514994",3_2
"CH5Ir40NO80,IrO2,110,amines,Methanamine,relaxed,tensor([False]),-2.7799482345581055,-2.7368646091684212,0.043083625389684244,0.043083625389684244",3_2
"CH3NO2Pd48,Pd,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.34951722621917725,-0.408097504006534,-0.05858027778735675,0.05858027778735675",3_2
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.904345691204071,-0.7613986439064888,0.14294704729758223,0.14294704729758223",3_2
"C2H7NRu48,Ru,110,amines,Ethanamine,relaxed,tensor([False]),-1.2719022035598755,-1.3320240818703937,-0.060121878310518184,0.060121878310518184",3_2
"C3H9Ir48N,Ir,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.4969991445541382,-1.3353379313684703,0.16166121318566784,0.16166121318566784",3_2
"C2H6Co48,Co,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-0.160210520029068,-0.39284006600373544,-0.23262954597466745,0.23262954597466745",3_2
"C2H7NO80Ru40,RuO2,110,amines,Ethanamine,relaxed,tensor([False]),-0.7939477562904358,-1.0029326656369113,-0.2089849093464755,0.2089849093464755",3_2
"C3H9Au48N,Au,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.7870418429374695,-0.7875722375892344,-0.0005303946517649649,0.0005303946517649649",3_2
"CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,tensor([False]),-1.8881102800369263,-1.8929284047576616,-0.004818124720735284,0.004818124720735284",3_2
"C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.0472495555877686,-2.061084307131516,-0.013834751543747359,0.013834751543747359",3_2
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-1.1927516460418701,-1.8158926746217503,-0.6231410285798802,0.6231410285798802",3_2
"C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.681627035140991,-2.707440755428948,-0.0258137202879567,0.0258137202879567",3_2
"C2H4Fe48O,Fe,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.31062912940979,-1.2560266129987936,0.05460251641099645,0.05460251641099645",3_2
"C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.3526405096054077,-0.5364924378144416,-0.18385192820903384,0.18385192820903384",3_2
"C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.3276252746582031,-0.986907173868091,0.3407181007901121,0.3407181007901121",3_2
"CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-1.2759068012237549,-1.4170604469121573,-0.14115364568840238,0.14115364568840238",3_2
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([True]),-2.3588435649871826,-1.112265490724167,1.2465780742630157,1.2465780742630157",3_2
"CH2O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.264438271522522,-0.08656229058935594,0.17787598093316603,0.17787598093316603",3_2
"CH3Ir48NO,Ir,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.1592081785202026,-1.0272552119137464,0.13195296660645628,0.13195296660645628",3_2
"C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.3232410252094269,-0.48420953389019417,-0.16096850868076729,0.16096850868076729",3_2
"CH2Os48S,Os,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-3.4029266834259033,-3.443720539125991,-0.040793855700087533,0.040793855700087533",3_2
"CH3Cu48N,Cu,110,imines,Methanimine,relaxed,tensor([False]),-0.6087998151779175,-0.47338046839313463,0.13541934678478285,0.13541934678478285",3_2
"C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.9988272190093994,-0.9456192830628272,0.05320793594657225,0.05320793594657225",3_2
"C2H4Cd48O2,Cd,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.03635847941040993,-0.04464578556557797,-0.00828730615516804,0.00828730615516804",3_2
"C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.40652263164520264,-0.3180649792901278,0.08845765235507486,0.08845765235507486",3_2
"C3H6Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.680025577545166,-2.6557004777754543,0.024325099769711755,0.024325099769711755",3_2
"C2H6Au48S,Au,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.6712607145309448,-0.5621825721194327,0.10907814241151215,0.10907814241151215",3_2
"C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-0.3849923014640808,-0.4877912265241733,-0.10279892506009247,0.10279892506009247",3_2
"CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,tensor([False]),-1.3570019006729126,-1.3808486074164943,-0.02384670674358169,0.02384670674358169",3_2
"C3H6Co48S,Co,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.555417060852051,-2.4419648395601143,0.11345222129193644,0.11345222129193644",3_2
"C3H8Au48S,Au,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.7379170656204224,-0.6111758076791958,0.1267412579412266,0.1267412579412266",3_2
"C2H6Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-1.1613447666168213,-1.1498515588744311,0.011493207742390155,0.011493207742390155",3_2
"CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.4108835756778717,-0.7723052196663183,-0.36142164398844656,0.36142164398844656",3_2
"C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-3.173462152481079,-2.8578103386144065,0.3156518138666726,0.3156518138666726",3_2
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-1.3939512968063354,-0.7400206711444461,0.6539306256618893,0.6539306256618893",3_2
"CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.32315343618392944,-1.1398657848967035,-0.8167123487127741,0.8167123487127741",3_2
"C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-1.5120214223861694,-1.3205081061636497,0.19151331622251977,0.19151331622251977",3_2
"C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([True]),-1.7382372617721558,-1.01423171874906,0.7240055430230958,0.7240055430230958",3_2
"C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.1271307468414307,-1.1600581881128251,-0.032927441271394464,0.032927441271394464",3_2
"C2H4Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-2.766934633255005,-2.892950900821347,-0.12601626756634232,0.12601626756634232",3_2
"C2H2Co48,Co,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-2.9255566596984863,-1.9571636198127607,0.9683930398857257,0.9683930398857257",3_2
"CH3Co48NO,Co,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.9100916981697083,-0.45465776644460476,0.4554339317251035,0.4554339317251035",3_2
"CH2Co48O2,Co,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.16357414424419403,-0.20717762165401155,-0.043603477409817515,0.043603477409817515",3_2
"C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-0.060982368886470795,-0.6737428647124482,-0.6127604958259774,0.6127604958259774",3_2
"CH5NRh48,Rh,110,amines,Methanamine,relaxed,tensor([False]),-1.2450716495513916,-1.1656263193675023,0.07944533018388933,0.07944533018388933",3_2
"C3H9Cu48N,Cu,110,amines,Trimethylamine,relaxed,tensor([False]),-0.9189626574516296,-0.9571340476717154,-0.038171390220085755,0.038171390220085755",3_2
"C2H7NRh48,Rh,110,amines,Ethanamine,relaxed,tensor([False]),-1.2875066995620728,-1.2876264932027985,-0.00011979364072578491,0.00011979364072578491",3_2
"C2H2Os48,Os,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-3.2597007751464844,-3.4575789822034295,-0.19787820705694514,0.19787820705694514",3_2
"CH5Cu48N,Cu,110,amines,Methanamine,relaxed,tensor([False]),-0.8632647395133972,-0.8055171153418499,0.05774762417154733,0.05774762417154733",3_2
"C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-2.2121331691741943,-1.9684773966089537,0.24365577256524062,0.24365577256524062",3_2
"C3H6Pd48,Pd,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.1940234899520874,-1.165957056389837,0.02806643356225047,0.02806643356225047",4_1
"C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-2.126709222793579,-1.9172520985861752,0.20945712420740392,0.20945712420740392",4_1
"C2H6Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-1.3869818449020386,-1.4050116931477952,-0.018029848245756597,0.018029848245756597",4_1
"C3H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.187829613685608,-1.2736962560718768,-0.08586664238626884,0.08586664238626884",4_1
"C3H8OPd48,Pd,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.7227354645729065,-0.6468950183498556,0.07584044622305086,0.07584044622305086",4_1
"C3H9Fe48N,Fe,110,amines,Trimethylamine,relaxed,tensor([False]),-0.9965144991874695,-1.0932756152509349,-0.09676111606346538,0.09676111606346538",4_1
"C2H6Ni48,Ni,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-0.23430036008358002,-0.25291238073432254,-0.018612020650742522,0.018612020650742522",4_1
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.5276264548301697,-0.40133905836569284,0.12628739646447684,0.12628739646447684",4_1
"C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,tensor([True]),-3.3017733097076416,-3.1586606520539817,0.14311265765365988,0.14311265765365988",4_1
"CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.5261513590812683,-0.24057420614575165,0.28557715293551666,0.28557715293551666",4_1
"C3H8Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-1.3809537887573242,-1.267715037353847,0.11323875140347717,0.11323875140347717",4_1
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.34098929166793823,-0.4330779808847751,-0.09208868921683688,0.09208868921683688",4_1
"C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.2258380651474,-1.4452233980112705,-0.21938533286387063,0.21938533286387063",4_1
"C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-1.2516264915466309,-1.307801138770619,-0.05617464722398813,0.05617464722398813",4_1
"C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,tensor([False]),-0.7986303567886353,-1.024753963988263,-0.22612360719962776,0.22612360719962776",4_1
"CH3NO2Os48,Os,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.5614469647407532,-0.41980728051854044,0.14163968422221274,0.14163968422221274",4_1
"C2H5NO80Ru40,RuO2,110,imines,Ethanimine,relaxed,tensor([False]),-0.3174956738948822,-0.27345321837355385,0.04404245552132835,0.04404245552132835",4_1
"CH4Os48S,Os,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.3512153625488281,-1.3625141526957618,-0.01129879014693369,0.01129879014693369",4_1
"C2H6OOs48,Os,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.21330171823501587,-0.26591018096851826,-0.05260846273350239,0.05260846273350239",4_1
"C2H6Au48O,Au,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.3607194721698761,-0.40083785950823625,-0.04011838733836015,0.04011838733836015",4_1
"C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([True]),-3.477344036102295,-3.156836854099936,0.32050718200235906,0.32050718200235906",4_1
"CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,tensor([True]),-2.5132827758789062,-2.5301560968724957,-0.016873320993589402,0.016873320993589402",4_1
"CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.19747382402420044,-0.11179730996467185,0.08567651405952859,0.08567651405952859",4_1
"C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-1.717263102531433,-1.30823440282819,0.40902869970324307,0.40902869970324307",4_1
"CH2Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.13756653666496277,-0.032693205525831104,0.10487333113913166,0.10487333113913166",4_1
"CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([True]),-1.862529993057251,-1.6344878741014846,0.22804211895576643,0.22804211895576643",4_1
"C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.1250195503234863,-1.9560879364503592,0.16893161387312716,0.16893161387312716",4_1
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.48554784059524536,-0.43126703418348455,0.05428080641176081,0.05428080641176081",4_1
"C2H6N2Rh48,Rh,110,amidines,Acetimidamide,relaxed,tensor([False]),-1.5699185132980347,-1.6269449176917394,-0.057026404393704766,0.057026404393704766",4_1
"CH4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([True]),-3.142077922821045,-2.9801407682122516,0.16193715460879332,0.16193715460879332",4_1
"C3H8ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.7135970592498779,-0.7548781016011219,-0.04128104235124397,0.04128104235124397",4_1
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.135925769805908,-1.9222687308907282,0.21365703891517995,0.21365703891517995",4_1
"CH3Cd48NO,Cd,110,amides,Formamide,relaxed,tensor([False]),-0.31176307797431946,-0.1529351419778635,0.15882793599645595,0.15882793599645595",4_1
"C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,tensor([False]),-0.4818277060985565,-0.36976822807277543,0.11205947802578109,0.11205947802578109",4_1
"C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-1.3388409614562988,-1.869359583328567,-0.5305186218722682,0.5305186218722682",4_1
"CH4Ni48S,Ni,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.0724825859069824,-1.0726089919255966,-0.00012640601861413359,0.00012640601861413359",4_1
"C3H4Os48,Os,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-3.0616917610168457,-2.701946028031834,0.35974573298501156,0.35974573298501156",4_1
"C2H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-0.23423661291599274,-0.22502051852534066,0.009216094390652074,0.009216094390652074",4_1
"C3H8Fe48,Fe,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.2843402922153473,-0.26012895312188533,0.02421133909346196,0.02421133909346196",4_1
"CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-2.415130853652954,-2.1244438832810175,0.2906869703719366,0.2906869703719366",4_1
"C2H6Pt48S,Pt,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-1.5952047109603882,-1.489998431536943,0.10520627942344518,0.10520627942344518",4_1
"C3H6Fe48,Fe,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.3465036153793335,-1.8034750982261016,-0.45697148284676814,0.45697148284676814",4_1
"C2H6Ag48O,Ag,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.250980406999588,-0.2364588894335995,0.014521517565988518,0.014521517565988518",4_1
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.40725353360176086,-0.4431420237042616,-0.035888490102500725,0.035888490102500725",4_1
"C2H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.1124134063720703,-1.2856870081115646,-0.17327360173949424,0.17327360173949424",4_1
"C2H4Co48,Co,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.134792685508728,-1.5794142893919716,-0.44462160388324357,0.44462160388324357",4_1
"CH5Cd48N,Cd,110,amines,Methanamine,relaxed,tensor([False]),-0.46376585960388184,-0.361218581197722,0.10254727840615985,0.10254727840615985",4_1
"CH5Co48N,Co,110,amines,Methanamine,relaxed,tensor([False]),-0.9943369626998901,-0.9891406722469753,0.005196290452914809,0.005196290452914809",4_1
"C3H8Ru48,Ru,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.33134740591049194,-0.3125330140526472,0.018814391857844726,0.018814391857844726",4_1
"C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.40236806869506836,-0.43714048866753785,-0.03477241997246949,0.03477241997246949",4_1
"CH2Au48S,Au,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-1.4506289958953857,-1.3144882111963119,0.13614078469907387,0.13614078469907387",4_1
"C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-0.7456895709037781,-0.4217013823847182,0.32398818851905986,0.32398818851905986",4_1
"CH3NO81Ru40,RuO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.4514278173446655,-1.1366202584476115,0.31480755889705403,0.31480755889705403",4_1
"CH2Co48O3,Co,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.5547797083854675,-0.04704513902304086,0.5077345693624267,0.5077345693624267",4_1
"C3H6Ni48,Ni,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.1563904285430908,-1.661120583524749,-0.5047301549816581,0.5047301549816581",4_1
"C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.8634510040283203,-1.859260280559294,0.004190723469026381,0.004190723469026381",4_1
"C2H4Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.0312622785568237,-1.1719055715719358,-0.14064329301511203,0.14064329301511203",4_1
"C2H6Ru48S,Ru,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-1.3950748443603516,-1.403327801058829,-0.008252956698477476,0.008252956698477476",4_1
"C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.6451002955436707,-0.6184678852645575,0.026632410279113117,0.026632410279113117",4_1
"CH3NO81Ru40,RuO2,110,amides,Formamide,relaxed,tensor([False]),-1.6973371505737305,-2.1411323689178374,-0.44379521834410696,0.44379521834410696",4_1
"C3H4Co48,Co,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-2.7446188926696777,-2.8272820282861133,-0.08266313561643557,0.08266313561643557",4_1
"C2H6Ni48O,Ni,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.2958236038684845,-0.2840078766658749,0.011815727202609594,0.011815727202609594",4_1
"CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-3.2335870265960693,-2.7675337463900007,0.4660532802060686,0.4660532802060686",4_1
"C2H4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.2852226495742798,-1.396548967718636,-0.11132631814435623,0.11132631814435623",4_1
"C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([True]),-2.4050779342651367,-2.082169201370725,0.3229087328944118,0.3229087328944118",4_1
"C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-1.7540119886398315,-1.6452276336309701,0.10878435500886141,0.10878435500886141",4_1
"C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-2.8636300563812256,-2.312549721740993,0.5510803346402326,0.5510803346402326",4_1
"C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.9989017248153687,-1.6093689126603294,0.3895328121550392,0.3895328121550392",4_1
"C2H7NZn48,Zn,110,amines,Ethanamine,relaxed,tensor([False]),-0.6415875554084778,-0.5723202245512127,0.06926733085726511,0.06926733085726511",4_1
"C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.3995556831359863,-1.4778952242860388,-0.07833954115005248,0.07833954115005248",4_1
"C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.29978683590888977,-0.19518552530101374,0.10460131060787603,0.10460131060787603",4_1
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.22859087586402893,-1.1123867037738866,-0.8837958279098577,0.8837958279098577",4_1
"C3H9Au48N,Au,110,amines,Trimethylamine,relaxed,tensor([False]),-0.8428937196731567,-0.8068649827890795,0.03602873688407726,0.03602873688407726",4_1
"C3H6O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-0.18749672174453735,-0.24380883406614373,-0.05631211232160638,0.05631211232160638",4_1
"CH2Fe48O2,Fe,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.18918092548847198,-0.368117058081161,-0.17893613259268903,0.17893613259268903",4_1
"C3H7NO80Ru40,RuO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.018087387084961,-1.7585920439813663,0.2594953431035947,0.2594953431035947",4_1
"CH3Au48NO,Au,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.5019625425338745,-0.511410146208533,-0.009447603674658467,0.009447603674658467",4_1
"C2H5NO81Ru40,RuO2,110,amides,Acetamide,relaxed,tensor([False]),-0.30235400795936584,-0.45386364028868087,-0.15150963232931502,0.15150963232931502",4_1
"CH2Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-3.253836154937744,-3.164945454619925,0.08889070031781898,0.08889070031781898",4_1
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-1.1133947372436523,-1.0339166912153486,0.07947804602830377,0.07947804602830377",4_1
"CH4O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-0.8117673993110657,-0.6344159659527193,0.17735143335834636,0.17735143335834636",4_1
"CH2Ir48O3,Ir,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.5831424593925476,-0.5430784408343214,0.04006401855822617,0.04006401855822617",4_1
"C2H6Fe48,Fe,110,alkanes_alkenes_alkynes,Ethane,relaxed,tensor([False]),-0.16224518418312073,-0.21084807059182253,-0.048602886408701806,0.048602886408701806",4_1
"CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-2.564100503921509,-2.3331542756753976,0.23094622824611122,0.23094622824611122",4_1
"C2H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([True]),-3.1369130611419678,-3.177070125622805,-0.040157064480837334,0.040157064480837334",4_1
"CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([True]),-3.3377254009246826,-2.6666976335733494,0.6710277673513332,0.6710277673513332",4_1
