"System,Material,Surface,Molecule Group,Molecule,State,Dissociation,True_eV,Prediction_eV,Error_eV,Abs_error_eV",run
"C3H8Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.6084596514701843,-0.6179467259650941,-0.00948707449490982,0.00948707449490982",1_2
"C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.2445947229862213,-1.5997124537095644,-1.355117730723343,1.355117730723343",1_2
"CH5NPd48,Pd,110,amines,Methanamine,relaxed,tensor([False]),-1.2064014673233032,-1.2379513982347579,-0.03154993091145464,0.03154993091145464",1_2
"CH4Co48S,Co,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.0308427810668945,-1.1031582146201158,-0.07231543355322123,0.07231543355322123",1_2
"CH5NZn48,Zn,110,amines,Methanamine,relaxed,tensor([False]),-0.6035358905792236,-0.6116689881564454,-0.008133097577221804,0.008133097577221804",1_2
"C2H4Co48O2,Co,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.17580687999725342,-0.25699690130453945,-0.08119002130728603,0.08119002130728603",1_2
"CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-2.564100503921509,-2.3461225022706813,0.21797800165082748,0.21797800165082748",1_2
"C3H9NO80Ru40,RuO2,110,amines,Trimethylamine,relaxed,tensor([False]),-0.4818277060985565,-0.4332247563329332,0.04860294976562329,0.04860294976562329",1_2
"C2H5NOs48,Os,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.428696870803833,-1.4029594257858378,0.025737445017995242,0.025737445017995242",1_2
"C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.854844093322754,-2.731222017268834,0.12362207605391973,0.12362207605391973",1_2
"C2H5NRh48,Rh,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.245141625404358,-1.234309007221225,0.010832618183132858,0.010832618183132858",1_2
"C3H4Ni48,Ni,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-2.771951198577881,-2.7669010648696357,0.005050133708245141,0.005050133708245141",1_2
"CH3Co48NO,Co,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.9100916981697083,-0.3999705790498993,0.510121119119809,0.510121119119809",1_2
"C3H9Ir40NO80,IrO2,110,amines,Trimethylamine,relaxed,tensor([False]),-0.4686322510242462,-1.9195002935788423,-1.4508680425545961,1.4508680425545961",1_2
"CH3Au48NO,Au,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.5019625425338745,-0.5670539103332182,-0.06509136779934366,0.06509136779934366",1_2
"C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([True]),-2.313030242919922,-2.252445132303123,0.06058511061679894,0.06058511061679894",1_2
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.40725353360176086,-0.41226845940914103,-0.005014925807380166,0.005014925807380166",1_2
"CH4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.6977403163909912,-1.6979181367985738,-0.00017782040758262951,0.00017782040758262951",1_2
"CH2Ag48O2,Ag,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.07689838111400604,-0.15684069224496966,-0.07994231113096362,0.07994231113096362",1_2
"C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.8161914348602295,-2.439358927862699,0.37683250699753046,0.37683250699753046",1_2
"CH2O83Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([True]),-1.8413459062576294,-1.580185907592293,0.26115999866533635,0.26115999866533635",1_2
"C3H8Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.41814878582954407,-0.5798451282384178,-0.16169634240887376,0.16169634240887376",1_2
"CH3NO2Zn48,Zn,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.09423062205314636,-0.14505498075658352,-0.050824358703437156,0.050824358703437156",1_2
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-1.7734941244125366,-1.7579177056098274,0.015576418802709213,0.015576418802709213",1_2
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([True]),-1.9233978986740112,-2.4602125967636965,-0.5368146980896853,0.5368146980896853",1_2
"C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-1.3388409614562988,-2.1735780328090897,-0.8347370713527908,0.8347370713527908",1_2
"C2H6OPt48,Pt,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.5714598894119263,-0.6399188352743401,-0.06845894586241386,0.06845894586241386",1_2
"CH4N2Ru48,Ru,110,amidines,Formimidamide,relaxed,tensor([False]),-1.5427113771438599,-1.769823743328935,-0.22711236618507513,0.22711236618507513",1_2
"C2H6N2Pt48,Pt,110,amidines,Acetimidamide,relaxed,tensor([False]),-1.7006757259368896,-1.6644473183422903,0.03622840759459933,0.03622840759459933",1_2
"C2H4Co48,Co,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.134792685508728,-1.9089440679618548,-0.7741513824531268,0.7741513824531268",1_2
"C3H8O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.7347290515899658,-0.6417039261671462,0.0930251254228196,0.0930251254228196",1_2
"C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-2.4582784175872803,-2.6272507652420316,-0.16897234765475133,0.16897234765475133",1_2
"C3H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-0.2056795358657837,-0.5419310883494042,-0.3362515524836205,0.3362515524836205",1_2
"CH3Cu48NO2,Cu,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.2302589863538742,-0.3722768225749711,-0.14201783622109687,0.14201783622109687",1_2
"C2H4Co48O,Co,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-0.960660994052887,-1.13197549029543,-0.17131449624254302,0.17131449624254302",1_2
"C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-3.075857162475586,-2.5314202571979223,0.5444369052776636,0.5444369052776636",1_2
"C2H5NO80Ru40,RuO2,110,imines,N-methylmethanimine,relaxed,tensor([False]),-1.910944938659668,-1.8255929548241383,0.08535198383552967,0.08535198383552967",1_2
"CH2O,None,None,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),0.0,0.03551853972913932,0.03551853972913932,0.03551853972913932",1_2
"CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-1.2759068012237549,-1.415518192838146,-0.13961139161439107,0.13961139161439107",1_2
"CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.7326229214668274,-0.9027652001840476,-0.1701422787172202,0.1701422787172202",1_2
"C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-2.9988579750061035,-2.5314202571979223,0.4674377178081812,0.4674377178081812",1_2
"CH2Os48S,Os,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-3.4029266834259033,-3.432829484127012,-0.029902800701108845,0.029902800701108845",1_2
"C3H9NPd48,Pd,110,amines,Trimethylamine,relaxed,tensor([False]),-1.3120805025100708,-1.2594211455307418,0.052659356979329,0.052659356979329",1_2
"CH2Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.2579692304134369,-0.6310964944546633,-0.3731272640412264,0.3731272640412264",1_2
"CH4Os48S,Os,110,thiols_thials_thioketones_thioethers,Methanethiol,relaxed,tensor([False]),-1.3512153625488281,-1.4230648597803714,-0.07184949723154332,0.07184949723154332",1_2
"C2H7Ir40NO80,IrO2,110,amines,Ethanamine,relaxed,tensor([False]),-2.8022267818450928,-2.5401206530483478,0.262106128796745,0.262106128796745",1_2
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([True]),-2.409914255142212,-2.225383061560507,0.1845311935817051,0.1845311935817051",1_2
"C2H2Pd48,Pd,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-2.530776262283325,-2.5072201161761427,0.023556146107182485,0.023556146107182485",1_2
"CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-1.2037107944488525,-1.1453305586714237,0.05838023577742879,0.05838023577742879",1_2
"C2H4Ag48O2,Ag,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.11293856799602509,-0.19425448797029787,-0.08131591997427279,0.08131591997427279",1_2
"C3H6Pt48,Pt,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-1.1962556838989258,-1.1198366189592162,0.07641906493970962,0.07641906493970962",1_2
"C2H5NOZn48,Zn,110,amides,Acetamide,relaxed,tensor([False]),-0.45875754952430725,-0.3150763764295945,0.14368117309471273,0.14368117309471273",1_2
"C2H6Pt48S,Pt,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-1.5952047109603882,-1.4697192513825232,0.12548545957786494,0.12548545957786494",1_2
"C2H6Ir48N2,Ir,110,amidines,Acetimidamide,relaxed,tensor([False]),-1.7270259857177734,-1.706524591856315,0.02050139386145844,0.02050139386145844",1_2
"CH3Ir40NO82,IrO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-1.9463276863098145,-2.027701956879646,-0.08137427056983171,0.08137427056983171",1_2
"CH2O2,None,None,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),0.0,0.02271172797610177,0.02271172797610177,0.02271172797610177",1_2
"CH3Ag48N,Ag,110,imines,Methanimine,relaxed,tensor([False]),-0.4964054822921753,-0.4474012367140574,0.04900424557811789,0.04900424557811789",1_2
"C2H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-1.0534008741378784,-0.6741007116088511,0.3793001625290273,0.3793001625290273",1_2
"C2H4Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([True]),-2.42152738571167,-2.2149792131971324,0.2065481725145375,0.2065481725145375",1_2
"C2H6Ag48S,Ag,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-0.6767717003822327,-0.6247205531752016,0.05205114720703108,0.05205114720703108",1_2
"C2H5Co48NO,Co,110,amides,Acetamide,relaxed,tensor([False]),-0.7337139844894409,-0.526586580203066,0.20712740428637488,0.20712740428637488",1_2
"CH4Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.7329444289207458,-1.352198564323123,-0.6192541354023771,0.6192541354023771",1_2
"CH3NO,None,None,amides,Formamide,relaxed,tensor([False]),0.0,0.005067693832160103,0.005067693832160103,0.005067693832160103",1_2
"C2H7Au48N,Au,110,amines,Ethanamine,relaxed,tensor([False]),-0.7672175765037537,-0.7499557703623765,0.01726180614137718,0.01726180614137718",1_2
"C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.2317934036254883,-1.040639419896662,0.1911539837288263,0.1911539837288263",1_2
"CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,relaxed,tensor([False]),-0.3953358829021454,-0.2646245051732592,0.1307113777288862,0.1307113777288862",1_2
"C2H6O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-1.717263102531433,-1.4272981847837265,0.2899649177477066,0.2899649177477066",1_2
"CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,tensor([True]),-3.1683762073516846,-2.618367883601337,0.5500083237503475,0.5500083237503475",1_2
"C2H6Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Methoxymethane,relaxed,tensor([False]),-0.2664470374584198,-0.2586830872731696,0.0077639501852502235,0.0077639501852502235",1_2
"C2H4O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([True]),-1.7382372617721558,-1.2778665766523662,0.4603706851197895,0.4603706851197895",1_2
"C2H5NOPd48,Pd,110,amides,Acetamide,relaxed,tensor([False]),-0.7993892431259155,-0.8739489294755707,-0.07455968634965515,0.07455968634965515",1_2
"C3H8Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([True]),-1.6729063987731934,-1.4401293855306143,0.23277701324257905,0.23277701324257905",1_2
"CH3NO80Ru40,RuO2,110,imines,Methanimine,relaxed,tensor([False]),-1.9954522848129272,-1.8895353929885346,0.10591689182439268,0.10591689182439268",1_2
"CH2Ir40O82,IrO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([True]),-2.3876349925994873,-2.303450720052581,0.08418427254690641,0.08418427254690641",1_2
"C2H7NZn48,Zn,110,amines,Ethanamine,relaxed,tensor([False]),-0.6415875554084778,-0.6726477319044264,-0.03106017649594861,0.03106017649594861",1_2
"CH3Ir40NO81,IrO2,110,amides,Formamide,relaxed,tensor([True]),-3.6285455226898193,-2.956328761366123,0.6722167613236962,0.6722167613236962",1_2
"C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.1552523821592331,-0.18775849024986968,-0.03250610809063659,0.03250610809063659",1_2
"CH3NO2Pt48,Pt,110,carbamate-esters,Carbamic-acid,relaxed,tensor([False]),-0.2925122082233429,-0.48779394299798184,-0.19528173477463895,0.19528173477463895",1_2
"C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,tensor([False]),-2.7357704639434814,-2.783104529637882,-0.04733406569440035,0.04733406569440035",1_2
"C2H4Ru48,Ru,110,alkanes_alkenes_alkynes,Ethene,relaxed,tensor([False]),-1.2128928899765015,-1.171346610693144,0.04154627928335741,0.04154627928335741",1_2
"CH3NOOs48,Os,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.3390161991119385,-1.354080887443624,-0.015064688331685616,0.015064688331685616",1_2
"CH2O2Rh48,Rh,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.24599596858024597,-0.23769792284559443,0.008298045734651538,0.008298045734651538",1_2
"CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-1.8518341779708862,-1.950871985867522,-0.09903780789663585,0.09903780789663585",1_2
"CH3Ir40NO80,IrO2,110,imines,Methanimine,relaxed,tensor([False]),-2.752871036529541,-2.3215062375308193,0.4313647989987217,0.4313647989987217",1_2
"C2H6Cu48S,Cu,110,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),-0.7825077772140503,-0.8025960142372632,-0.02008823702321294,0.02008823702321294",1_2
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-0.8205997943878174,-0.8434813566137827,-0.02288156222596527,0.02288156222596527",1_2
"C2H4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-1.8185168504714966,-1.6582173333202732,0.16029951715122337,0.16029951715122337",1_2
"C2H4O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-0.48616594076156616,-2.2992357407525645,-1.8130697999909984,1.8130697999909984",1_2
"CH5Ag48N,Ag,110,amines,Methanamine,relaxed,tensor([False]),-0.6501498818397522,-0.56777387127336,0.08237601056639221,0.08237601056639221",1_2
"CH2O2Pd48,Pd,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.2205827683210373,-0.31893296701909435,-0.09835019869805706,0.09835019869805706",1_2
"CH2Ir48S,Ir,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-3.3062915802001953,-3.307836969803418,-0.0015453896032227021,0.0015453896032227021",1_2
"C2H5Ir40NO80,IrO2,110,imines,Ethanimine,relaxed,tensor([False]),-0.10763505846261978,-0.8707733961435444,-0.7631383376809246,0.7631383376809246",1_2
"CH3NNi48O,Ni,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.0404863357543945,-0.8892795164705518,0.15120681928384272,0.15120681928384272",1_2
"C2H5Cu48N,Cu,110,imines,Ethanimine,relaxed,tensor([False]),-0.8202930688858032,-0.9048626536551705,-0.08456958476936727,0.08456958476936727",1_2
"CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([False]),-0.16172492504119873,-0.23815597189160087,-0.07643104685040214,0.07643104685040214",1_2
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.9024815559387207,-1.8684929791749525,0.03398857676376821,0.03398857676376821",1_2
"CH2Ir40O83,IrO2,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([True]),-3.3252744674682617,-2.7579961683849348,0.5672782990833269,0.5672782990833269",1_2
"C3H8Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-1.091896414756775,-1.1879151178617389,-0.09601870310496396,0.09601870310496396",1_2
"C3H4,None,None,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),0.0,0.02747956044202482,0.02747956044202482,0.02747956044202482",1_2
"C2H6Au48N2,Au,110,amidines,Acetimidamide,relaxed,tensor([False]),-0.8919732570648193,-0.8368500053732806,0.055123251691538755,0.055123251691538755",1_2
"C2H6S,None,None,thiols_thials_thioketones_thioethers,Ethanethiol,relaxed,tensor([False]),0.0,0.0033597088513275253,0.0033597088513275253,0.0033597088513275253",1_2
"C2H6Ir40N2O80,IrO2,110,amidines,Acetimidamide,relaxed,tensor([False]),-3.286905288696289,-2.5314202571979223,0.7554850314983668,0.7554850314983668",1_2
"C3H6Ir40O80,IrO2,110,alkanes_alkenes_alkynes,Propylene,relaxed,tensor([False]),-2.126709222793579,-1.8608092050792457,0.26590001771433336,0.26590001771433336",1_2
"C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.8691132068634033,-2.420342635109023,0.4487705717543804,0.4487705717543804",1_2
"C3H6Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Propane-2-thione,relaxed,tensor([False]),-2.9616990089416504,-3.302619667605697,-0.3409206586640465,0.3409206586640465",1_2
"C2H2Co48,Co,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-2.9255566596984863,-2.1880720017738753,0.737484657924611,0.737484657924611",1_2
"CH4Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Methanol,relaxed,tensor([True]),-2.389826774597168,-2.35772961294127,0.03209716165589782,0.03209716165589782",1_2
"C2H6S,None,None,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),0.0,-0.05150009533778643,-0.05150009533778643,0.05150009533778643",1_2
"CH4N2Pt48,Pt,110,amidines,Formimidamide,relaxed,tensor([False]),-1.100265622138977,-1.149381821117188,-0.049116198978210956,0.049116198978210956",1_2
"CH3Fe48N,Fe,110,imines,Methanimine,relaxed,tensor([False]),-1.9551347494125366,-1.472191685634094,0.48294306377844265,0.48294306377844265",1_2
"C2H5Ir40NO80,IrO2,110,imines,N-methylmethanimine,relaxed,tensor([True]),-3.3017733097076416,-2.9028704609961835,0.3989028487114581,0.3989028487114581",1_2
"C3H6Cd48O,Cd,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-0.21389557421207428,-0.2285298734338852,-0.01463429922181092,0.01463429922181092",1_2
"C2H6Cd48S,Cd,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-0.42436742782592773,-0.43472651402505846,-0.01035908619913073,0.01035908619913073",1_2
"C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.878056526184082,-2.5578639698221224,0.32019255636195965,0.32019255636195965",1_2
"C2H4O2Pd48,Pd,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.24193263053894043,-0.3358836414927353,-0.09395101095379488,0.09395101095379488",1_2
"C3H8Fe48,Fe,110,alkanes_alkenes_alkynes,Propane,relaxed,tensor([False]),-0.2843402922153473,-0.33744146149594556,-0.05310116928059827,0.05310116928059827",1_2
"C2H7NRh48,Rh,110,amines,Ethanamine,relaxed,tensor([False]),-1.2875066995620728,-1.307723925556851,-0.020217225994778154,0.020217225994778154",1_2
"C2H5Ir40NO81,IrO2,110,amides,Acetamide,relaxed,tensor([False]),-2.6905152797698975,-3.0690385035567544,-0.378523223786857,0.378523223786857",1_2
"C3H4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-0.24069108068943024,-0.44968193138676327,-0.20899085069733303,0.20899085069733303",1_2
"CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.3046092987060547,-0.6701575724659534,-0.36554827375989873,0.36554827375989873",1_2
"C2H6ORh48,Rh,110,alcohols_aldehydes_ketones_ethers,Ethanol,relaxed,tensor([False]),-0.6334418058395386,-0.6097912514617789,0.023650554377759647,0.023650554377759647",1_2
"C2H4Fe48S,Fe,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-3.0300464630126953,-3.231895254580593,-0.20184879156789748,0.20184879156789748",1_2
"CH2O82Ru40,RuO2,110,carbonates_carboxylic-acids_esters,Formic-acid,relaxed,tensor([False]),-0.19747382402420044,-0.17249928962405647,0.024974534400143966,0.024974534400143966",1_2
"C3H4Cu48,Cu,110,alkanes_alkenes_alkynes,Prop-1-yne,relaxed,tensor([False]),-1.4711182117462158,-1.5275471475610587,-0.05642893581484287,0.05642893581484287",1_2
"C3H9N,None,None,amines,Trimethylamine,relaxed,tensor([False]),0.0,-0.13340211374354993,-0.13340211374354993,0.13340211374354993",1_2
"C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-2.830420732498169,-2.6692154824702783,0.16120525002789066,0.16120525002789066",1_2
"CH3Ag48NO,Ag,110,amides,Formamide,relaxed,tensor([False]),-0.40687376260757446,-0.2840263814447539,0.12284738116282057,0.12284738116282057",1_2
"C3H8O81Ru40,RuO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),-0.24033412337303162,-0.32478330389790244,-0.08444918052487083,0.08444918052487083",1_2
"C2H4O,None,None,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),0.0,0.021748902298526218,0.021748902298526218,0.021748902298526218",1_2
"CH3NO82Ru40,RuO2,110,carbamate-esters,Carbamic-acid,relaxed,tensor([True]),-2.430299758911133,-2.292040555903128,0.13825920300800476,0.13825920300800476",1_2
"C2H6O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Dimethylsulfane,relaxed,tensor([False]),-1.6849368810653687,-1.4586353439837687,0.22630153708159995,0.22630153708159995",1_2
"C2H2Os48,Os,110,alkanes_alkenes_alkynes,Acetylene,relaxed,tensor([False]),-3.2597007751464844,-3.4462170992645724,-0.18651632411808805,0.18651632411808805",1_2
"CH5Ir40NO80,IrO2,110,amines,Methanamine,relaxed,tensor([False]),-0.4044719338417053,-0.6160729821588014,-0.21160104831709603,0.21160104831709603",1_2
"C3H6O,None,None,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),0.0,0.01910172522265441,0.01910172522265441,0.01910172522265441",1_2
"C3H8Co48S,Co,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-1.1175289154052734,-0.903462714616575,0.21406620078869842,0.21406620078869842",1_2
"C3H8O,None,None,alcohols_aldehydes_ketones_ethers,Propan-2-ol,relaxed,tensor([False]),0.0,-0.017679899148802747,-0.017679899148802747,0.017679899148802747",1_2
"C3H6Ir40O81,IrO2,110,alcohols_aldehydes_ketones_ethers,Propan-2-one,relaxed,tensor([False]),-1.222173810005188,-0.8016522896743403,0.42052152033084766,0.42052152033084766",1_2
"CH2Cu48O,Cu,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-0.3902166187763214,-0.3915856213809974,-0.001369002604675984,0.001369002604675984",1_2
"C2H4Cu48S,Cu,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-1.7657455205917358,-1.8342091762710098,-0.06846365567927393,0.06846365567927393",1_2
"C3H8O80Ru40S,RuO2,110,thiols_thials_thioketones_thioethers,Propane-2-thiol,relaxed,tensor([False]),-0.5276264548301697,-0.3878340869220871,0.13979236790808258,0.13979236790808258",1_2
"C3H7Ir40NO80,IrO2,110,imines,Propan-2-imine,relaxed,tensor([False]),-0.25802111625671387,-0.32219947345650013,-0.06417835719978626,0.06417835719978626",1_2
"C2H4Ir48O,Ir,110,alcohols_aldehydes_ketones_ethers,Acetaldehyde,relaxed,tensor([False]),-0.8155373930931091,-0.9413143116667984,-0.12577691857368922,0.12577691857368922",1_2
"C2H5NOs48,Os,110,imines,Ethanimine,relaxed,tensor([False]),-1.9054609537124634,-1.5464160811505643,0.3590448725618991,0.3590448725618991",1_2
"CH3Ir40NO81,IrO2,110,oximes,Formaldoxime,relaxed,tensor([False]),-1.4912084341049194,-1.244014100119199,0.24719433398572033,0.24719433398572033",1_2
"C2H4Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Ethanethial,relaxed,tensor([False]),-2.588972330093384,-2.405037570224863,0.18393475986852081,0.18393475986852081",1_2
"C2H4Cu48O2,Cu,110,carbonates_carboxylic-acids_esters,Acetic-acid,relaxed,tensor([False]),-0.14974552392959595,-0.25490074282424047,-0.10515521889464452,0.10515521889464452",1_2
"CH3Cu48NO,Cu,110,oximes,Formaldoxime,relaxed,tensor([False]),-0.7162460684776306,-0.7544765833286391,-0.03823051485100848,0.03823051485100848",1_2
"C3H9Ir40NO80,IrO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-1.5352437496185303,-1.1274163865750988,0.4078273630434315,0.4078273630434315",1_2
"CH2Ir40O80S,IrO2,110,thiols_thials_thioketones_thioethers,Methanethial,relaxed,tensor([False]),-2.636058807373047,-2.7076689399954006,-0.07161013262235372,0.07161013262235372",1_2
"CH4N2O80Ru40,RuO2,110,amidines,Formimidamide,relaxed,tensor([False]),-1.498257040977478,-1.8937417390163915,-0.3954846980389135,0.3954846980389135",1_2
"C3H9NO80Ru40,RuO2,110,amines,Propan-2-amine,relaxed,tensor([False]),-2.135925769805908,-1.8727872766629332,0.263138493142975,0.263138493142975",1_2
"CH2ORu48,Ru,110,alcohols_aldehydes_ketones_ethers,Formaldehyde,relaxed,tensor([False]),-1.2672572135925293,-1.3865103983826081,-0.11925318479007885,0.11925318479007885",1_2
"CH4O80Ru40,RuO2,110,alkanes_alkenes_alkynes,Methane,relaxed,tensor([False]),-0.46182873845100403,-0.4985438237010946,-0.036715085250090596,0.036715085250090596",1_2
"CH2Ni48O3,Ni,110,carbonates_carboxylic-acids_esters,Carbonic-acid,relaxed,tensor([False]),-0.6004316210746765,-0.47225912515848023,0.12817249591619628,0.12817249591619628",1_2
